gene,AHR,ARID1A,ARRDC3,ATL1,BCORL1,BPGM,CBARP,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXL2NB,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RP5-862P8.2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC38A2,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
SET,-0.02319357369989339,-0.0050332496222516565,-0.027037163493475402,0.010299446295061021,0.020878123209175148,-0.023993402693633203,-0.008549300978523966,0.0092775883294261,-0.10736014150159368,-0.02918356497902297,-0.0385233616956599,-0.030703619692123707,0.16301770602963872,0.005799634217178717,0.11611572253798919,-0.020175158558679684,-0.05574013884377904,-0.11455237719853517,-0.03918001800144921,-0.051322790589853784,-0.00395800154922904,0.021772746165376333,0.04344269857345717,0.03651105337924537,0.08465608818616305,-0.04692290362334833,0.014494507421352887,-0.023323129460063707,0.019053570395314023,-0.033576290502906,0.015739221189069286,-0.022003176923069745,0.03217459609628115,0.053010920334331746,0.0241299120011641,0.07279088428915964,-0.011417151805981685,-0.015055591612185226,-0.08262979871119225,0.011646554486566874,-0.07456964271891914,-0.031177569807658956,0.0013259873869281291,0.03268110461137669,0.009939774410812952,-0.0171581558431525,-0.10552649433568562,-0.16255096998148494,0.001986958265174643,0.03937779141189912,-0.010670049658201841,-0.0002698819502558458,-0.0759062878813601,-0.027618778650129794,-0.01999592034597919,0.06697500987776325,0.020504920208217384,-0.01462133365293869,0.027200453435840655,0.0905468221506833,0.008974839989553007,-0.05099037827895381,-0.010798281696171308,0.05781979959034028,-0.014279103649291525,-0.10097007614863174,-0.11259824009582275,-0.036927627132211316,0.007605364958206351,0.05488462994018217,-0.013980795036909743,-0.018631726956808148,-0.06974719291385728,-0.023627682572095632,0.027128345217468153,-0.005992133350196049,0.15576113756527743,0.002790696435776119,-0.08792564829967436,0.04634478799131725,0.022399216823769164,0.040505822108866496,-0.042863750701046366,0.05551366874558869,0.07800831768333231,-0.07524100743712919,0.07344387469542521,0.014791078592313545,-0.048047555076607296,-0.10631578787684731,0.002963891747979258,-0.008475123617811775,-0.00864313337985384,-0.014164869118111212,-0.062040967163848215,-0.03749745216126116,-0.05493754978991694,-0.0362766927001707,-0.05935473841687139,0.13804469053467883,-0.062498463272564586,0.007035446485420482,-0.007474843965415867
SGK1,0.02733028714292951,0.04218832229872155,0.017943249137272438,-0.044201966504272105,0.041418993445820756,0.02538767541989384,-0.025834273802790297,0.009876619454690705,-0.06266585334412961,0.04899045651545142,0.08429883138415206,0.021818111407557572,0.08590430956459194,0.07213023385777917,-0.0077310691966405165,0.024636442439502082,0.03449799655237573,0.044902462375022795,0.02426029287485787,-0.06179622490662595,0.01600500180696532,0.06001744537970499,0.043217421674533074,0.011759096941759112,0.018159801724214553,-0.0703337208864479,0.03673731022664686,0.031650031534113235,0.08283152288142434,0.04314900382847853,0.05319911665621646,-0.03397477005109917,0.002095116291377652,-0.004816231712769958,0.01138648228755429,-0.0611065374178994,-0.054204609298724005,0.00012304512840885518,-0.11862371029177543,0.021350153659123045,0.05537340022385112,-0.04802144770543715,-0.030130691883662908,-0.03933277567878424,0.03412459180474925,-0.07155079796891717,-0.04209232638096422,0.02227545590130406,-0.02159157718124799,-0.0007608083959808054,0.06802761303285265,0.027371738114363525,-0.029022944353714636,-0.0023416022109948864,0.013555527240067367,0.00029969785718644837,0.013184876281952897,0.038147662039132633,0.035407673089511794,0.05608644230125684,-0.0076661814270296835,0.006637415865381802,0.056046668214904616,-0.021892549756661717,0.00719188015293587,-0.0011896803594048933,0.03297127659093663,0.04393233457242199,0.033667959741195186,-0.04761486964881728,-0.03062056851049949,-0.04329110244859513,-0.0074625573837672765,-0.010924765585984764,0.02808666306442953,0.00750903194442562,-0.005311833801108279,0.01119194549240643,0.018262880333537068,0.033200862210123305,0.050871103976376175,0.035865345359080536,0.055513668745588746,-0.005513410240874539,-0.0009178408499525836,0.015572682719075803,0.056007617949984906,-0.08908488812648613,-0.015758814101871688,0.057071722026596716,0.03965323931085932,0.009428069080230694,-0.11016983046285184,0.05190660889595254,-0.06500747773443716,0.005406216120234925,-0.004718847293546796,-0.040056818298761065,0.009998498473100415,-0.028006673595141307,0.004715303874917726,0.04670563986106159,-0.03875619379543935
SLC38A2,-0.04700675092718187,-0.006419122462923643,0.08512618909396368,-0.001798727351391416,-0.021998551974718603,0.011178366530546727,0.0017191070209048726,-0.014690188877684363,0.017234467830861216,-0.000688797839090427,0.03979513570139673,-0.03084953127761425,-0.1253900146352923,-0.0196329435885762,-0.05608654557425252,-0.004779348669615373,0.0028931138533896117,0.047198359430853015,0.0068573281333260405,0.005259331978613273,0.003991277821789471,0.05536723004103289,-0.08685614705139516,-0.059546531587182025,-0.04446741986050032,-0.025424459201961402,0.02054371791495778,-0.03656618346356692,0.009843101915374186,-0.03651351119528948,-0.017773674051726307,-0.01763758157653378,-0.0023424991102519166,-0.035326122722103004,-0.010646604010621341,-0.0891889565942845,-0.028475849357121774,-0.0017314418599805523,-0.1877480153210931,0.01738802713206588,-0.010035747359158187,-0.09785437495419236,-0.05181183742239326,-0.08304162027352435,0.024608105260904567,0.007283635462986632,0.012720981770523831,0.0263393627454694,-0.01686697075096158,-0.04962750438727481,-0.07333784935188406,-0.044189528969303865,-0.08890145030553409,0.011192006320508291,0.010110158489736704,-0.016661546537182804,-0.06409796408865316,-0.05747902234945032,-0.056988807233915806,0.044742083090155635,0.007524896379125692,-0.061238648067752116,0.01369774379234108,-0.014221851955118284,-0.01288036400987852,0.003931906546331861,0.018210301046712507,-0.02963080510591873,-0.02494326558535738,-0.02846063325249093,-0.0051799259274157294,-0.0042574439564143085,0.02628225035747514,-0.005115548463461898,0.013237819396720418,-0.009143492815777088,-0.07177592749630557,-0.0547116873726442,-0.016026529174240883,-0.00434575497647411,-0.018561660361188642,0.013807198490494471,0.07800831768333252,-0.0009178408499524449,-0.08733413885199846,0.0031373687343547174,0.04323034988638942,-0.15348496787691918,-0.026460888200148747,-0.03219288158829989,-0.011792833475587322,0.0223987994958824,-0.010374327330160176,-0.014443458566380518,-0.057931244910963464,-0.023553438144969754,-0.001772628096429918,-0.0031921480282211673,0.019028338069249667,-0.07786748000843252,0.01662413555552198,-0.053931012586023425,-0.031316193002166315
SLC4A1,0.013839556078842241,0.0006738842456945893,-0.04647236205412525,-0.00039652988448479753,-0.003492772514484377,-0.005310375539396228,-0.05430253583926953,-0.084459925265504,-0.039331367446605425,0.04327033043632289,0.033831569651439686,0.09381108477748573,-0.06735866881833807,0.005865573559235782,0.1052718743536411,0.030300530912624246,-0.017574361929297733,0.0741618655066475,0.009297041077145907,-0.0287530553618755,0.002741735208329321,0.08608093460533661,0.024130933547028888,0.004584033675030297,-0.028278178786164454,0.011044786332060963,-0.0013589110627457157,-0.02818997835371856,0.004595956741877905,-0.0962947455071233,-0.01211069379920604,-0.04014454321570049,-0.03658347182352406,-0.00904015913160583,-0.05015825875352753,-0.04177829005587985,0.09655173564938457,-0.01679663311800178,-0.061465314614585154,-0.013861916908999128,0.05954119134448632,0.016827235458674372,-0.04204425767257597,0.01376717730064414,0.0401576129401886,-0.03413854961562057,-0.015200105101709216,-0.03324635805845322,-0.09508529519950781,-0.042744109474823766,-0.03457076576760376,-0.09492158212356355,0.03757715406677642,-0.034616842773174894,-0.05396873071465902,0.0049038346761168805,0.059150863924091523,-0.006773761061873884,0.03445405359340159,0.011111348960458733,0.011823684311863425,-0.08336375972456245,-0.026252077214627578,-0.0118395395523202,-0.008132594900698398,-0.11309224288406078,0.05561324040440763,-0.039626688494832696,0.011915433246808438,-0.048375559712680705,0.0035856174252457684,0.01588827732681719,0.01091710085589459,-0.0011872044240015533,0.0063455464662087735,0.009000417492089907,0.04154020848382611,-0.013315650094749665,-0.020578090566302,-0.0033750707764720334,0.0008903925984639072,0.054097636435085084,-0.07524100743712953,0.01557268271907547,0.003137368734354218,0.06541114765394673,0.04321537353018995,-0.05677573294358884,0.06086378971611839,-0.030769364909551844,-0.00666591418552448,0.009262398975055763,-0.09986621075732394,0.018041636797733185,-0.04177122895944585,-0.0030779785670945747,-0.023366109070272978,-0.023447138916810273,0.0012466892631259885,0.01411955006857557,-0.0035288602794534274,0.11014363079757367,-0.06819179600218117
SLC6A9,-0.0034987524301868245,0.021716111969901253,0.041386270486201276,0.097988268163483,-0.0007145519215692175,0.03916382589501141,0.058981987858892415,-0.00400921553964087,0.012501612102777448,0.0343689506560885,0.05885808934785991,0.018673382979310094,0.0008678680426580376,0.05110580698980888,0.07120539106489387,0.014066019721765896,0.04446647691849312,0.03986457709287261,0.0656978617421122,-0.014827227986926539,0.03131415825774389,0.09280439433992799,-0.04363401514898019,-0.02522605651931463,0.02833497667162113,0.07523566108976992,0.009258366202234414,-0.00663218347498944,0.003088905251084545,-0.11322539273220836,0.04381827897909554,0.08736885710568978,0.06749964328808014,0.025756966430466155,0.08536697941280849,-0.021724989160181785,0.06213331810048173,0.02146416231783245,-0.08739489227103892,0.03407521924255992,0.04540195171413858,-0.018021741660940505,0.01456333304829402,0.030510767707050024,0.024252206355707795,0.025254394338043162,0.013334803926981054,0.021439798398788484,0.02953667920182912,0.013644329203025496,0.05976585012772301,0.009122509068571788,-0.05865316354364519,0.013948190650416525,0.032318559353052084,0.03307717886001063,-0.012574922987134723,0.0043340290195761355,-0.016360708541296766,0.09619395741635717,0.05658914482796287,-0.05337618582576062,-0.016730404543897986,0.029134909128181008,0.05933976518270373,-0.010675000541685353,0.062201908093506286,0.04955418649861748,0.015681043291001256,0.04154102868035245,-0.07324625566644011,0.03223565191823796,-0.0251258719565971,-0.01938786040578619,0.066211744298933,-0.013391271951657513,-0.018381896555407506,0.03795884909339731,0.07159637795014973,0.022731464708975246,0.08147560208123666,0.027809866316004295,0.07344387469542532,0.05600761794998499,0.04323034988638936,0.04321537353019039,0.010507410297876912,0.04397350286826163,0.03919442420085739,-0.02577110314460357,0.04811612489479682,0.06278400710939125,0.008569643827961201,0.013997628795782452,-0.06624435109962934,0.025448536044253053,0.004878735012834118,-0.0070205317907287845,0.04814655584003469,0.047691678073988,0.048166705263572,-0.03653413051210349,-0.004617043959929457
SNAI1,-0.05053712924726422,-0.12315458262214757,-0.08666722983361785,-0.08254247058461628,-0.03420890505718005,-0.02541849680028757,-0.14440990869686293,-0.20207854525019892,0.004724393153864581,0.051125300474758495,0.04710048661731625,0.00026124874667404763,-0.06964175301117626,-0.07443960930820087,-0.12430658854778753,-0.02300669980182629,-0.10643679195319805,0.0889344704581515,-0.10280308805876687,-0.07219618086308599,-0.07817439251901048,-0.03269094096339975,-0.07612903944736354,-0.058943795719554604,-0.17846165398759034,-0.18513594173302034,0.017272588431070712,-0.06779395252542947,-0.04177170536144398,-0.04431434529558492,-0.08888153750802003,-0.13021498616154575,-0.1325463004461866,-0.16416433541919834,-0.12144408108023919,-0.06795753472756705,-0.06742944272301132,-0.09405385454453469,-0.09293934835989509,-0.04553507568083748,-0.008867000590258356,-0.08330993787587015,-0.1575987197265627,-0.04818418437908356,0.008235713552175894,-0.11030293403979496,-0.06374697216812597,-0.033589435571333925,-0.17019418509773204,-0.1287038581377007,-0.04330427964308098,-0.09112748940729426,-0.09414593708020416,-0.04662502979284344,-0.11264865823279863,0.021670865865650202,-0.0422051817425845,-0.10165083705731975,-0.0948871393542027,-0.13894073271095786,-0.16296576927776862,-0.06088231499822677,-0.04334263469029759,-0.22569352215082789,-0.11596092196961277,-0.0766261869445597,-0.004196313449153943,-0.13646782024091308,-0.036431120888716695,-0.1546945240689514,0.0038076683772658715,-0.08256432697868143,0.0877487745310227,0.0678983330994069,-0.05210103486860557,0.028656661331509348,-0.07368937761243399,-0.17642771667432994,-0.1855079102782533,-0.10828112535144974,-0.11078375245531263,0.007376541349536303,0.014791078592313434,-0.0890848881264863,-0.1534849678769195,-0.05677573294358862,0.043973502868261405,0.046533582235973925,-0.02307065252223206,-0.0025505697900872204,-0.10406668605229291,-0.1292798269066192,-0.1288926169957132,-0.007307658917172333,0.002375286954711009,-0.11733036621780951,-0.07562648309487874,0.035539009944118516,-0.03344647548212387,-0.0987314792337044,-0.013804513106866645,0.01525810093026489,-0.2271666842527994
SPI1,0.03244799826489153,0.02060806847840202,-0.013653220875286809,0.04744439679060619,0.017673453010987994,0.028350680933451444,0.004929152213172361,-0.05294786730769929,0.004414382211005874,0.06324630655226776,0.04577403772359667,0.09236081434620896,-0.09244657744746188,0.007285386939640759,-0.01622437066924398,-0.027128574309477016,0.012278022276025702,0.11077822826703448,-0.0066029097964140915,-0.002105950633185638,-0.031180387659190345,0.08846969719848852,0.02619098635702155,0.06253747359856265,0.030900171622377126,0.0222920475377566,0.03598648637933277,0.026791430950174056,-0.02371652796222007,-0.06292714072851036,-0.032010786130861946,-0.01746702761674168,-0.0015768093746879597,-0.03183609215112071,0.0008633418761854195,-9.759292464384117e-05,0.04037976685257849,-0.034955126299028805,0.03386697761966628,0.020551526634812023,0.03206557603191762,-0.020092131677942326,-0.03267078775429444,0.031080180606131824,-0.015803162995441045,0.06707022588128236,-0.019402796176069548,-0.12801553045845243,-0.04508981756844754,-0.07266569290827529,-0.014378864592552887,0.014562061305087415,0.036395814659119674,-0.019425860204350165,-0.002876818401380543,0.05389036981074241,0.009214523326025847,0.0519387584683389,0.09373046443607397,0.040795692642040526,-0.025966413800528942,0.029025402586458804,0.002502962400607267,-0.04427816368160625,0.03841834466887428,-0.03539470201142364,0.020350164887343536,-0.023434951404456672,0.003966874003147214,-0.05989339339117283,-0.005121252542513055,0.039138111635544814,0.0276275484313524,-0.01908434978641388,-0.031836717586433805,-0.02559202192211335,0.05357007903382238,-0.007644494094404042,0.0017130751716050163,-0.00492352977812649,0.06101827237286117,0.015034569556006683,-0.04804755507660774,-0.015758814101872243,-0.026460888200149357,0.06086378971611839,0.03919442420085684,-0.023070652522232504,0.02323069789627219,0.04489314552800189,0.06715600304956815,0.09475009710462556,-0.03385067841002953,0.01300097262265687,0.09919332354979682,-0.05207248684228766,-0.023750793122815195,-0.041492229129209524,-0.010282669967493163,0.021596764476212504,0.01403955172180843,0.17329368667618686,-0.07631237174829353
STIL,0.03817391931569464,0.04762007087691933,-0.0033453583333771797,0.046977765406347294,0.018657799502337258,0.0881668622318445,0.05749791834333812,0.008762088283211344,0.01966000817971325,0.13162026946610084,0.07890269417074863,0.08953881340567948,-0.0674244996173059,0.013113430914275803,0.014536363022991217,0.0014534205260193223,0.024624088225202567,0.0606650939359355,0.04557704952888508,0.017729582741288774,0.05709926218364719,0.09161454292574328,-0.034122708841297145,0.07773581893318104,0.06996276498153292,0.0030276155975625385,0.02663743719852929,-0.004041935884567749,-0.003512340702449268,-0.1180344498239832,0.0018118510407650334,-0.003198796513793012,0.027632055747533635,0.04182308567535664,0.006567378275200431,-0.05345323412325742,0.01816440726158175,0.014357839200102418,-0.09515262347116765,0.03173067600505586,0.027599654875727908,-0.0034159140586711434,-0.019684789004539627,-0.028754157654293566,-0.004132697151184694,0.03614034979838826,-0.014262623678591213,-0.03642119288349249,-0.03635407173626759,0.018596220002006558,-0.01819607176874327,0.03226593872969591,0.06369055542066152,0.01862031000204295,-0.07568507830645016,0.10121682680470293,0.0036875996718306325,0.03426854397153853,0.02444580313878786,0.09644614182668318,0.024138683361282665,-0.00329549168880211,-0.005275520997712502,-0.025528430027592364,-0.022452915583197952,0.04597644381427307,0.038701644090419096,0.007499452119447136,-0.033495918379439105,-0.04791234969137753,-0.020624271418395956,0.019893980883874507,0.053623639137545254,0.06127401209500441,0.05009213912822841,0.04557297478912342,-0.03713258286848303,0.053518219908967046,0.011042867378323273,0.06810044313522604,0.08863184492978637,0.06243916433579538,-0.10631578787684742,0.05707172202659666,-0.03219288158830014,-0.030769364909551844,-0.025771103144603735,-0.0025505697900872204,0.04489314552800211,-0.021648743422865546,0.08042346411683166,0.08090463629162267,0.011340408712013361,0.023681154031691853,-0.009269460142322217,-0.025941987554435053,-0.013232229708039833,0.04859462170191514,0.03913981281842632,0.0367916364718342,0.053223518396743136,0.06994010462509245,-0.0010313300374015788
TBX2,0.10978479170893862,-0.0002826321047907365,-0.03507070062123005,-0.07454300250775997,0.02201561280045007,0.013422718003379075,-0.014929256053289125,-0.05765392250995613,-0.022418384868537256,0.04955483941519409,0.06768209687147106,0.07013362530105527,0.0942605503550965,0.11243753221949201,0.15833118126783274,0.030698211027268968,-0.01186603447577289,0.07538466417823228,0.08193217179061504,-0.038056098461104415,0.03199225473809106,0.11612975393504565,0.03873703147781549,-0.05606156635029189,0.05578872161581977,-0.04275076934266614,0.016254800174767048,-0.01182211033454705,0.06579537619668414,-0.05720275084604595,0.06653903566516045,0.0005936312029694024,0.01764094091660351,-0.014258824992963048,0.0016727854584279167,-0.059436347556385216,-0.02866573256906918,0.01829117445183545,-0.06273067973798546,-0.02525558902194694,0.03640334097769071,0.02259376380046202,0.03500195296254682,0.03673324177327464,0.042876364347108176,-0.01307429247604358,-0.03808844874909284,-0.0028332319868737132,-0.010967504809160616,0.019459414788031648,0.010802759421190244,-0.011850114072651657,0.002102714729699834,-0.011235736585652217,-0.028959151002373618,0.04615508409874598,-0.003113606042135869,-0.00366682644603053,-0.027221373097273543,0.04128765596305785,-0.0038552747848704105,0.057065289495900326,0.028541587678577257,-0.002399355012169424,-0.0009974586157011078,-0.007060687632194779,0.08986908498017115,0.07681454495291389,0.05720208163440747,0.021232068101883772,0.1164581594954549,0.011155979431841101,-0.007671188782064298,0.006536911097885123,0.04829480877172215,0.015231949776905257,0.053381366334633584,0.043183950199101984,-0.013785121609268425,-0.006836864446458785,0.05140214961967904,0.05281629027441409,0.002963891747979369,0.0396532393108594,-0.011792833475587391,-0.0066659141855239246,0.04811612489479681,-0.10406668605229275,0.06715600304956859,0.0804234641168319,-0.04232678419493252,-0.006103162737515072,-0.05128867598214566,0.038414296964351405,0.0022057630208156542,-0.00999639483872225,-0.0072953129606127265,-0.012083227093707655,0.02843376768820699,-0.00469238726445681,0.014406717566813762,-0.006062456836093064,-0.01915808327876052
TBX3,0.09330213605189741,-0.016865871721533587,-0.05178401389391102,-0.08507501204248802,0.03992678027652216,-0.0164995017929587,-0.05656821639391571,-0.015032226324880493,-0.018790246406165334,0.044355925159065945,0.02696332424520026,0.04506587140552465,0.1417829152164437,0.10931156743061426,0.14231416840935013,0.044397302091087484,-0.008034260822627204,0.08945205408252721,0.05600352243190271,-0.027407834867767517,0.021933707237738714,0.09958826790994946,0.020585881653492732,-0.046173436396522494,0.03199826130761285,-0.037804376605253764,-0.016414257519301756,-0.021928605060358236,0.1122570367840665,-0.036793026096081705,0.0857137440649633,-0.06922200896620156,-0.023276343411665845,-0.07036712987075372,-0.021409385816933857,-0.07380273565545303,0.01311116322464051,0.004635676341531003,-0.10605357885606376,-0.030675369866135033,0.09690196911380156,0.06624787092972995,0.03455385758175425,0.06252517839964222,0.07445392098211828,-0.0943396372191262,-0.040248565358523614,0.02915064346707022,-0.06639182215453765,0.030481740823856296,-0.013872223588746346,-0.00570108795024224,0.009444996730593347,-0.010148966426672235,-0.08326884815456881,0.0324423368272356,0.03607362058370753,0.0018182165377588592,-0.01302019252114301,0.026927876443595622,-0.006750975602230619,0.07863171658545388,0.058328010554407395,0.02825481636969207,-0.0033457172933505364,-0.02595177547148836,0.05020882317132164,0.10306194808995164,0.04996930092774757,0.004175861553955829,0.1324773194669473,-0.031821843841655206,0.0009318320316668016,0.02386922136340197,0.03627890598536235,0.026098303199447365,0.058500746467570586,0.03388266371006998,-0.037779609825858096,-0.00139397400670363,-0.0020142285054952636,0.014213319683012038,-0.008475123617811664,0.009428069080230667,0.02239879949588229,0.009262398975056152,0.06278400710939122,-0.129279826906619,0.09475009710462601,0.08090463629162284,-0.006103162737515128,-0.0037619866513345646,-0.10177572824593634,0.042134529744374136,-0.03249769837166516,-0.013274052279205306,-0.011521815658137091,-0.007253888786200563,0.00019307824075595614,-0.006239741928690479,-0.01986418908161461,0.024879176853790055,-0.036910995233635474
TGFBR2,-0.05573777415690939,-0.016443542486965668,-0.015379624779235546,-0.15153182651340874,-0.03443941329528674,-0.06787287140694842,-0.10932388347543864,-0.024884519291211188,-0.13014085434429867,-0.07303908195665709,-0.049593338228390293,-0.057976429410669994,0.1072258530504443,-0.006568177803428221,0.01849214270315258,0.03001104517267092,-0.02811735005819377,-0.05968981595825043,-0.0818785202999302,-0.16078814954978488,-0.05302954938589896,-0.005435717767106496,-0.0049930319070137785,-0.04477674668905256,-0.04433769757355327,-0.12447008764095602,0.0038223030316229534,-0.006920350718834123,0.06448603778716877,0.05347703029002332,0.008833541734621503,-0.08158757351068774,-0.036905464094714346,-0.04960201225407418,0.00852204479362062,-0.04496394464923664,-0.06959391294859746,-0.02321662867712651,-0.13045213016950752,-0.05253122519378817,0.0046306350693164355,-0.09480699701119133,-0.0123603907330751,-0.10106813754957811,-0.03251057201887492,-0.030498016480669465,-0.15809639250805763,-0.017054117197082358,0.01464476026574929,-0.08606221745301473,-0.004583877094886835,0.005210300540146262,-0.1110822213929655,0.007745974263563729,0.03261339940573574,-0.08452014564328392,-0.01703955577630219,0.0005287155021533457,-0.0028537108360548805,-0.0017226812815383241,-0.06509241791706402,0.004903980055539908,0.0421992899081836,-0.04365078494228952,-0.10267519084408916,-0.05052077907865943,-0.06363928002122149,0.012574887756129527,-0.014240781206104003,-0.05595761199119509,-0.09090257396030549,-0.019700862643931116,-0.06400324856904022,-0.020438751242524505,-0.02115826128719006,-0.03312338038526855,-0.10470640094720163,-0.076062768514219,-0.054316045516603684,-0.028859853628679044,-0.08526537350635591,-0.12901126995354462,-0.008643133379853729,-0.1101698304628517,-0.010374327330160242,-0.09986621075732349,0.008569643827961215,-0.12889261699571297,-0.03385067841002909,0.011340408712013583,-0.051288675982145676,-0.10177572824593623,0.021052351471807666,-0.00599016997558785,-0.05069547704952404,-0.02317907313697265,-0.03272756996988799,-0.04718452529050088,-0.08071432856298025,-0.10050581258592445,-0.06165973170421013,-0.03204263709106065,-0.08532268423876016
TMSB4X,0.048475834513191485,0.03181742922874753,0.002625789928058536,-0.01931634959785955,0.010163237663919994,0.030349575935007478,0.02725252659498073,0.03325879812710025,0.04141782307493247,0.007424086719829692,0.05146151550493391,0.019978252933363416,-0.019871163013170712,0.048415518968536464,0.015400052883619064,0.03478451655744663,0.04266743041413834,0.04310346561048245,0.07389321878551494,0.049920475990892346,0.04595993999238884,0.04369941094269858,0.0011387271797655418,-0.028815189268825432,0.08323904804273247,0.05187289571098885,0.008219157355535411,-0.02039980440275474,-0.05501128183676948,0.0036227796441662685,0.03222350591423892,0.07396930619785996,0.07990448620322521,0.05771415424164497,0.04348076728860226,-0.041124845772142204,0.05790668478942573,0.024329546007713976,-0.09620593700577545,-0.007456439229557105,0.04924881251008134,0.004735793802317423,0.0469455815100511,0.05630503018581379,-0.003289200213612009,0.049469177789903784,0.029013498612066868,0.03525739001317549,0.02507885132593493,0.036237487433150806,0.0046315119348189215,-0.0012557148216844616,-0.06756164832441945,0.004283460965553765,0.03875791175231849,0.03503809536171197,-0.0257105007038086,-0.03200607236829085,-0.043521995231919804,0.05385023438294004,0.016208368673229098,0.05144565316974305,-0.05534305404389209,0.038726685582422704,0.08348092910038729,0.02787632901044236,0.04009407724280045,0.01702978679194528,0.03312331868927962,0.04141094661084335,-0.02210444088888036,0.01711423817016694,0.04880887179673338,0.010610390098355432,0.0358897293700961,0.018896857549379364,0.06978047138359927,0.056488352935975816,0.06306657093276888,0.0034014334601394913,0.05571799655222115,0.07582477413029245,-0.0141648691181111,0.051906608895952625,-0.014443458566380584,0.01804163679773363,0.013997628795782452,-0.007307658917172166,0.013000972622657314,0.023681154031692075,0.038414296964351405,0.04213452974437419,-0.005990169975587836,0.03248990690361555,-0.04511725336186989,-0.005351093065823542,0.03061520593541396,0.026566929080106078,0.04453601566484697,0.07032169385969994,0.008923502567203923,-0.056229811800987094,-0.011612273159623182
TP73,0.023314198930678875,0.05650151697904404,0.047201542351941295,0.057063231215268795,0.0033124965834385733,-0.02117313149470723,-0.004841836906926855,0.033031283229642217,0.004635202319747123,0.02218003351489184,0.09051953957931835,0.11371808862478783,-0.04265870307787156,-0.007622408073590492,-0.04201388011702112,-0.023028735018943314,0.013178199795748524,0.014228713817354022,-0.032874313840395075,-0.042483530451048024,-0.05906721103098178,0.09133677703086884,-0.00882214708580542,-0.017874972723217974,-0.04464674554723591,-0.025921742093673483,-0.04080329394733606,-0.06715512975660287,-0.06655246223913025,0.02261681337601551,-0.026431635874083925,-0.024143185326462202,0.06854902269461305,0.03248913455400615,0.04435519178788461,0.04115936514158758,0.036641045560358076,-0.022327053070984815,0.04577615931594048,-0.051762508624191295,-0.02048768986004257,-0.05577824460648462,0.008564511383416074,0.028537036463166965,0.04550210315453995,0.01533476156180813,0.012627374551223314,0.0006219515779384288,-0.009783712367758768,-0.008116527862842893,0.02729699961275156,-0.016819524904242655,-0.09866991469449515,-0.07574892107179887,0.04396534520137918,-0.028991325592351957,-0.0415499664575662,-0.03789292939229599,-0.04809445796765749,0.00437287872182246,-0.09237397192103691,-0.05059731187617078,-0.036641842062218544,-0.03453859286949168,0.06441016760856422,0.009957904089026082,-0.02366185314974678,-0.031236561149982967,-0.028565343128704068,-0.0017884034475118549,0.059022836138237667,0.035882765407430406,0.04966645375727963,-0.011411034249295904,0.023880138423495345,-0.08097683539314571,-0.006912790818673242,-0.025009346613181882,0.029739089574596367,-0.030768944804900555,0.02355958995083962,0.003252258222823823,-0.06204096716384888,-0.06500747773443805,-0.057931244910964574,-0.041771228959446294,-0.06624435109963023,0.002375286954710343,0.0991933235497966,-0.009269460142322883,0.002205763020814766,-0.03249769837166605,-0.050695477049524706,-0.04511725336187078,0.04006392945244708,-0.0804206384140731,0.0024885844012851877,-0.00715625884187987,-0.007708240680138756,0.05052068647753338,-0.053757469036305405,0.07118629668981197,-0.10814607531125375
